#[start_time end_time]
931264809.563475 931264810.363475
931264811.501234 931264812.301234
931264812.631098 931264813.431098
931264822.594717 931264823.394717
931264863.572520 931264864.372520
931264893.212544 931264894.012544
931264934.007020 931264934.807020
931264961.133316 931264961.933316
931264968.894086 931264969.694086
931264993.767257 931264994.567257
931264999.837417 931265000.637417
931265000.923334 931265001.723334
931265003.178838 931265003.978838
931265009.469651 931265010.269651
931265010.279607 931265011.079607
931265027.665497 931265028.465497
931265044.764824 931265045.564824
931265058.514131 931265059.314131
931265085.811738 931265086.611738
931265094.730833 931265095.530833
931265101.090246 931265101.890246
931265114.085974 931265114.885974
931265124.837231 931265125.637231
931265170.052006 931265170.852006
931265191.785258 931265192.585258
931265209.788036 931265210.588036
931265212.851786 931265213.651786
931265220.342064 931265221.142064
931265227.745846 931265228.545846
931265270.880862 931265271.680862
931265289.939444 931265290.739444
931265349.613990 931265350.413990
931265353.939332 931265354.739332
931265415.367399 931265416.167399
931265424.189854 931265424.989854
931265454.221645 931265455.021645
931265457.598751 931265458.398751
931265474.455661 931265475.255661
931265512.079095 931265512.879095
931265517.966088 931265518.766088
931265601.901416 931265602.701416
931265626.941887 931265627.741887
931265645.251715 931265645.651715
931265688.414697 931265689.214697
931265689.529701 931265690.329701
931265720.018143 931265720.818143
931265749.856567 931265750.656567
931265785.480032 931265786.280032
931265793.313028 931265794.113028
931265798.916070 931265799.716070
931265838.147141 931265838.947141
931265840.390415 931265841.190415
931265844.776977 931265845.576977
931265864.156544 931265864.956544
931265955.143131 931265955.943131
931265962.244456 931265963.044456
931266004.905629 931266005.705629
931266016.322664 931266017.122664
931266017.308804 931266018.108804
931266051.524499 931266052.324499
931266054.590812 931266055.390812
931266062.264477 931266063.064477
931266070.214705 931266071.014705
931266105.328619 931266106.128619
931266122.996308 931266123.796308
931266139.246048 931266140.046048
931266157.323896 931266158.123896
931266168.833613 931266169.633613
931266186.518583 931266187.318583
931266194.611558 931266195.411558
931266261.026100 931266261.826100
931266291.592495 931266292.392495
931266307.668999 931266308.468999
931266347.209520 931266348.009520
931266420.811520 931266421.611520
931266434.797479 931266435.597479
931266441.296193 931266442.096193
931266443.442620 931266444.242620
931266460.256399 931266461.056399
931266499.732857 931266500.532857
931266522.087382 931266522.887382
931266533.488852 931266534.288852
931266539.294266 931266540.094266
931266545.725925 931266546.525925
931266551.779940 931266552.579940
931266618.459624 931266619.259624
931266635.417862 931266636.217862
931266645.011101 931266645.811101
931266667.958837 931266668.758837
931266669.489234 931266670.289234
931266690.369992 931266691.169992
931266692.617415 931266693.417415
931266695.108052 931266695.908052
931266731.039409 931266731.839409
931266763.865792 931266764.665792
931266811.094624 931266811.894624
931266837.881601 931266838.681601
931266846.016827 931266846.816827
931266857.059737 931266857.859737
931266886.393336 931266887.193336
931266900.919635 931266901.719635
931266923.444488 931266924.244488
931266992.507216 931266993.307216
931267057.203402 931267058.003402
931267072.866417 931267073.666417
931267089.913988 931267090.713988
931267123.072961 931267123.872961
931267142.702311 931267143.502311
931267172.687536 931267173.487536
931267181.177421 931267181.977421
931267228.536050 931267229.336050
931267233.926338 931267234.726338
931267281.254828 931267282.054828
931267305.559236 931267306.359236
931267312.888686 931267313.688686
931267365.772359 931267366.572359
931267392.385339 931267393.185339
931267398.454746 931267399.254746
931267446.143211 931267446.943211
931267465.017933 931267465.817933
931267465.848142 931267466.648142
931267493.484310 931267494.284310
931267502.622345 931267503.422345
931267515.100917 931267515.900917
931267533.532793 931267533.932793
931267554.456863 931267555.256863
931267613.496029 931267614.559831
931267614.630793 931267615.030793
931267615.687680 931267616.487680
931267618.762563 931267619.562563
931267648.555217 931267649.355217
931267650.905028 931267651.705028
931267680.585386 931267681.385386
931267694.506968 931267695.306968
931267699.073385 931267699.873385
931267719.319807 931267720.119807
931267726.156142 931267726.956142
931267731.783553 931267732.583553
931267737.834722 931267738.634722
931267772.810569 931267773.610569
931267786.984770 931267787.784770
931267804.937226 931267805.737226
931267809.114449 931267809.914449
931267815.315083 931267816.115083
931267821.334486 931267822.134486
931267844.002988 931267844.802988
931267871.566075 931267872.366075
931267926.775531 931267927.575531
931268029.149611 931268029.949611
931268030.157509 931268030.957509
931268034.748919 931268036.266676
931268093.066700 931268093.866700
931268130.989249 931268131.789249
931268145.353697 931268146.153697
931268147.224719 931268148.024719
931268180.217076 931268181.017076
931268219.621473 931268220.592285
931268220.631685 931268221.431685
931268250.793917 931268251.593917
931268269.056553 931268269.856553
931268278.272951 931268279.072951
931268280.262293 931268281.062293
931268291.418349 931268292.218349
931268297.592453 931268298.392453
931268330.052746 931268330.852746
931268339.586243 931268340.386243
931268353.551864 931268354.351864
931268385.160582 931268385.960582
931268397.911459 931268398.711459
931268416.779308 931268417.579308
931268453.702290 931268454.502290
931268454.709973 931268455.509973
931268488.334802 931268489.134802
931268504.313233 931268505.708927
931268519.047981 931268519.847981
931268520.120000 931268520.920000
931268543.753535 931268544.553535
931268685.618286 931268686.418286
931268699.014356 931268699.814356
931268699.983104 931268700.783104
931268718.460922 931268719.260922
931268721.680211 931268722.480211
931268738.224494 931268739.024494
931268764.846176 931268765.646176
931268795.448190 931268796.248190
931268817.670314 931268818.470314
931268823.258842 931268824.058842
931268827.741481 931268828.541481
931268840.993414 931268841.793414
931268854.221230 931268855.021230
931268868.565041 931268868.965041
931268870.639228 931268871.439228
931268893.702863 931268894.502863
931268899.240500 931268900.040500
931268909.262535 931268910.062535
931268981.554052 931268982.354052
931268982.639830 931268983.439830
931269060.354510 931269061.154510
931269063.896394 931269064.696394
931269115.525108 931269116.325108
931269116.530483 931269117.330483
931269121.046359 931269121.846359
931269199.780457 931269200.180457
931269215.153989 931269215.953989
931269222.130576 931269222.930576
931269228.038122 931269228.838122
931269247.228451 931269248.028451
931269257.975546 931269258.775546
931269267.651595 931269268.451595
931269288.743048 931269289.543048
931269295.143453 931269295.943453
931269301.470394 931269302.270394
931269365.630138 931269366.430138
931269368.122757 931269368.922757
931269375.958206 931269376.758206
931269377.966045 931269378.766045
931269379.075628 931269379.875628
931269379.993612 931269380.793612
931269395.013173 931269395.813173
931269415.100709 931269415.900709
931269424.567617 931269425.367617
931269432.249309 931269433.049309
931269505.326955 931269506.126955
931269507.043068 931269507.843068
931269534.706993 931269535.506993
931269608.020245 931269608.820245
931269654.631883 931269655.431883
931269663.712328 931269664.512328
931269701.558053 931269702.358053
931269704.661863 931269705.461863
931269714.873480 931269715.673480
931269721.331091 931269722.131091
931269740.483395 931269741.283395
931269778.142453 931269778.942453
931269779.201500 931269780.001500
931269791.441994 931269792.981465
931269793.186261 931269793.986261
931269801.405903 931269802.205903
931269803.154440 931269803.954440
931269804.155993 931269804.955993
931269833.177685 931269833.977685
931269834.689618 931269835.489618
931269841.046318 931269841.446318
931269875.174130 931269875.974130
931269889.594486 931269890.394486
931269916.927269 931269917.727269
931269919.949169 931269920.749169
931269947.983674 931269948.783674
931269949.003141 931269949.803141
931269950.767169 931269951.567169
931269952.832245 931269953.632245
931269961.818694 931269962.618694
931269986.884268 931269987.684268
931270028.600033 931270029.400033
931270036.438034 931270037.238034
931270037.337939 931270038.137939
931270042.169746 931270042.969746
931270061.298167 931270062.098167
931270062.880910 931270063.680910
931270067.222112 931270068.022112
931270068.419752 931270069.219752
931270071.239738 931270072.039738
931270072.606528 931270073.406528
931270074.095832 931270074.895832
931270079.623491 931270080.423491
931270094.708810 931270095.508810
931270099.164884 931270099.964884
931270100.178558 931270100.978558
931270101.554871 931270102.354871
931270117.146269 931270118.320733
931270118.393141 931270119.460861
931270165.079326 931270165.479326
931270166.461046 931270167.261046
931270176.859004 931270178.374709
931270198.083068 931270198.883068
931270199.315048 931270199.715048
931270199.831591 931270200.231591
931270200.663302 931270201.248828
931270215.337757 931270216.137757
931270289.899798 931270290.699798
931270299.733407 931270300.533407
931270301.677358 931270302.477358
931270303.888606 931270304.688606
931270304.837702 931270305.637702
931270312.534379 931270313.334379
931270370.967884 931270371.767884
931270380.007128 931270380.807128
931270381.211026 931270382.011026
931270400.670073 931270401.470073
931270429.070428 931270429.870428
931270432.325894 931270433.125894
931270451.041627 931270451.841627
931270452.185758 931270452.985758
931270518.046228 931270518.846228
931270527.204154 931270527.604154
931270552.131673 931270552.931673
931270571.865058 931270573.083024
931270582.201858 931270583.001858
931270590.939246 931270592.158497
931270594.484556 931270595.284556
931270605.335985 931270606.135985
931270623.658994 931270624.458994
931270626.881919 931270627.281919
931270657.521496 931270658.321496
931270698.588670 931270699.388670
931270720.579963 931270721.379963
931270730.255539 931270731.055539
931270752.162397 931270752.962397
931270768.435388 931270769.235388
931270779.924979 931270780.724979
931270784.652497 931270785.452497
931270808.830384 931270809.630384
931270902.906826 931270903.706826
931270931.905879 931270932.705879
931271005.144739 931271005.944739
931271006.256279 931271007.056279
931271068.899410 931271069.699410
931271076.550422 931271077.350422
931271102.294178 931271103.094178
931271129.509716 931271130.309716
931271130.653078 931271131.453078
931271138.521680 931271139.321680
931271167.705109 931271168.505109
931271217.145386 931271217.945386
931271263.286532 931271264.086532
931271265.289051 931271266.089051
